-1.8387469,10.879252,0.49799395
1.7621324,9.653421,-1.2258313
3.371036,9.346964,-3.2561142
3.6008794,8.121132,-2.834735
1.685518,4.711789,0.34476504
2.1068976,4.1371803,0.49799395
2.719813,4.5202527,0.7661445
2.7964275,4.865018,1.2641385
2.2601264,4.5202527,2.566584
2.0685902,4.213795,2.681506
1.9536686,3.9456444,3.064578
2.3750482,3.6774938,3.7924154
1.4556746,7.2783732,6.244078
0.8810662,13.637373,8.389283
1.4173675,19.6133,7.8529816
3.6391866,19.6133,6.397307
-0.15322891,8.542512,4.6351743
-0.34476504,0.7278373,2.4133554
0.45968673,-1.9919758,1.4939818
-3.6391866,14.020445,0.7278373
-2.2984335,19.6133,-4.9799395
2.9879637,19.498379,-9.461885
7.469909,16.127342,-4.4819455
7.3549876,3.6008794,8.810662
3.8307228,3.5625722,4.4436383
2.183512,8.542512,-1.8770541
-0.15322891,9.844957,-5.4779334
-1.9919758,12.871228,-6.5505357
-1.8004397,10.151415,-0.9959879
-1.5705963,7.5465236,1.5705963
-0.5746084,7.0102224,5.9759274
1.8770541,8.887277,1.340753
2.6048915,10.0748005,-1.6472107
2.3750482,9.730036,-3.064578
1.340753,8.810662,-1.3024458
0.34476504,8.925584,-0.4213795
-0.7661445,9.80665,-0.6895301
-1.532289,10.6877165,0.7278373
-2.336741,11.18571,2.1068976
-2.183512,10.955867,3.9073372
-0.9576807,10.572795,4.596867
-1.8004397,11.300632,-0.38307226
-1.7621324,11.798626,-0.842759
-0.6512229,13.254301,0.5363012
0.34476504,14.824897,2.6431987
-0.8810662,15.552734,3.371036
-1.685518,14.748282,4.2904096
-1.2258313,13.637373,2.4133554
-1.1875241,10.6877165,-1.2258313
1.685518,10.266336,-0.5746084
3.4859576,11.990162,-3.6008794
3.715801,12.373235,-4.7500963
1.2258313,11.645397,-0.91937345
-1.1109096,11.18571,0.076614454
-1.4939818,11.722012,-3.9073372
-2.2601264,11.33894,0.15322891
-0.9959879,10.266336,-0.038307227
0.6512229,10.342952,-2.183512
1.7238252,9.002198,-3.2944214
0.8810662,5.7843914,0.038307227
1.6089035,4.7884035,0.34476504
2.4516625,4.9416323,0.34476504
2.873042,5.3247046,0.7278373
2.566584,5.133168,1.1492168
2.4899697,4.7884035,1.3790601
2.2601264,4.596867,1.7621324
2.528277,4.0222588,2.4516625
4.2904096,5.899313,2.3750482
4.596867,13.062764,3.6008794
4.6351743,19.6133,5.8226986
4.865018,17.736246,8.236053
2.7581203,10.572795,7.240066
-0.4213795,0.7278373,2.3750482
-0.7278373,-2.3750482,1.7238252
-5.93762,18.732235,-1.1875241
-2.2601264,19.6133,-5.133168
2.528277,17.046717,-4.7884035
2.4133554,4.7500963,1.9919758
3.7924154,2.4899697,0.9576807
3.4859576,4.2904096,-1.0726024
2.566584,8.236053,-3.4859576
2.2984335,13.062764,-5.133168
0.9959879,12.947843,-2.873042
1.9153614,10.419566,0.9959879
2.030283,8.465898,2.9879637
-0.6512229,7.776367,9.844957
-0.9576807,9.768343,2.834735
1.1492168,10.228029,-3.5242648
3.4476504,9.155427,-5.056554
2.719813,8.42759,-3.371036
1.340753,9.308656,-2.2984335
0.5363012,10.266336,-0.7278373
0.0,10.534488,0.2681506
-1.4556746,11.224017,4.367024
-1.685518,10.342952,6.397307
-1.685518,9.844957,6.703765
-0.9576807,10.036493,5.0182467
-0.076614454,10.304645,-0.61291564
-0.7661445,12.373235,-1.7621324
-1.1492168,13.828909,-0.5746084
0.11492168,13.062764,5.707777
1.0726024,13.024457,6.2823853
1.2641385,12.717999,3.4476504
-0.842759,13.905523,0.11492168
-3.5242648,12.98615,-0.15322891
-4.3287168,15.322891,-1.1875241
-2.7964275,16.357185,-2.9496565
-0.91937345,13.599066,-4.098873
-2.9496565,11.836933,-4.865018
-4.2521024,10.189722,-0.45968673
-4.0222588,10.764331,-1.8387469
-3.2944214,11.032481,-1.685518
-0.5746084,9.883265,-2.7964275
1.685518,9.193734,-2.681506
2.9879637,8.772355,-1.7238252
2.030283,8.734048,-0.91937345
1.340753,8.925584,-0.4213795
1.4556746,9.500193,-0.38307226
2.873042,9.691729,0.038307227
4.4436383,7.8529816,0.842759
3.9839516,6.933608,1.1875241
3.4859576,6.3589997,1.2641385
3.0262709,6.090849,1.2258313
2.4516625,6.5122285,2.2601264
1.9919758,7.393295,2.4899697
1.340753,8.350976,2.4516625
0.61291564,9.883265,3.4476504
-0.842759,11.530476,5.056554
-1.685518,12.98615,7.73806
-3.8307228,12.334928,10.91756
-1.5705963,8.963891,4.4436383
0.38307226,8.465898,1.3024458
0.0,12.832921,1.1109096
-1.7238252,17.391481,-2.030283
3.8307228,10.994174,-3.7541082
6.8569937,11.147403,0.9576807
8.580819,7.393295,2.873042
6.703765,3.1028855,0.842759
2.0685902,6.895301,-5.66947
0.8810662,12.641385,-6.2823853
-0.5746084,16.85518,-5.707777
-1.4173675,15.897499,-3.5625722
-5.094861,7.73806,9.998186
-4.673482,5.2863975,15.322891
-2.030283,9.5385,5.707777
2.2218192,9.270349,-5.0182467
3.715801,9.193734,-5.401319
4.7884035,8.848969,-4.367024
4.213795,9.11712,-1.4939818
1.5705963,9.078813,5.746084
#,#,#
0.49799395,8.848969,3.6774938
0.9959879,9.423578,-0.9576807
1.6472107,9.346964,-3.1028855
1.1492168,10.457873,-2.0685902
0.61291564,11.836933,-0.5363012
-0.34476504,11.645397,2.2601264
-4.367024,9.576807,10.113108
-3.9456444,11.798626,4.060566
-4.175488,13.828909,-1.9536686
-4.865018,17.238253,-5.401319
