0.21482849,9.596527,1.1386566
0.1648407,9.651276,1.1529388
0.08152771,9.627472,1.1838837
-0.023208618,9.68222,1.1005707
-0.09461975,9.61319,1.2100677
-0.17555237,9.629852,1.1553192
-0.27552795,9.6441345,1.205307
-0.30885315,9.691742,1.2291107
-0.468338,9.696503,1.2576752
-0.40168762,9.672699,1.1386566
-0.3778839,9.684601,1.1767426
-0.29219055,9.67984,1.3148041
-0.20887756,9.715546,1.1505585
-0.14222717,9.74173,1.16008
-0.061294556,9.722687,1.1505585
-0.011306763,9.703644,1.1981659
0.026779175,9.658417,1.1005707
-0.0041656494,9.68222,1.1791229
0.0029754639,9.68222,1.121994
-0.035110474,9.603668,1.1338959
-0.123184204,9.572723,1.121994
-0.17079163,9.601288,1.2100677
-0.27790833,9.591766,1.2124481
-0.32551575,9.632233,1.2148285
-0.3469391,9.67746,1.186264
-0.36598206,9.706024,1.1815033
-0.31599426,9.6631775,1.1767426
-0.256485,9.7464905,1.2314911
-0.173172,9.691742,1.2386322
-0.080337524,9.710785,1.1624603
-0.013687134,9.691742,1.1696014
0.06486511,9.732208,1.1815033
0.1481781,9.720306,1.1386566
0.18864441,9.715546,1.1648407
0.21244812,9.720306,1.1386566
0.2719574,9.722687,1.121994
0.25767517,9.706024,1.1196136
0.22911072,9.713165,1.0886688
0.21006775,9.739349,1.0648651
0.14103699,9.710785,1.0648651
0.07914734,9.698883,1.0148773
0.06724548,9.658417,1.0339203
0.014877319,9.706024,1.038681
-0.008926392,9.701263,0.9767914
-0.02558899,9.74173,0.96250916
0.031539917,9.74173,0.9268036
0.052963257,9.706024,0.99583435
0.072006226,9.736969,0.92204285
0.093429565,9.715546,0.9172821
0.20292664,9.684601,0.92204285
0.21958923,9.665558,0.9672699
0.19340515,9.641754,0.91490173
0.17912292,9.684601,0.9434662
0.16722107,9.653656,0.9172821
0.13389587,9.634613,0.91252136
0.08390808,9.672699,0.826828
0.03868103,9.67746,0.9482269
-0.013687134,9.736969,0.9577484
-0.058914185,9.772675,0.9006195
-0.10890198,9.74173,0.86491394
-0.14460754,9.691742,0.8601532
-0.15888977,9.646515,0.8411102
-0.18507385,9.601288,0.8839569
-0.25886536,9.625092,0.86253357
-0.29457092,9.658417,0.8292084
-0.30885315,9.691742,0.87205505
-0.34931946,9.751251,0.9244232
-0.40168762,9.708405,0.910141
-0.38026428,9.777435,0.98869324
-0.404068,9.820282,0.9982147
-0.43025208,9.829803,1.0743866
-0.42549133,9.825043,1.038681
-0.38026428,9.758392,1.1624603
-0.3374176,9.817902,1.1505585
-0.33503723,9.696503,0.98869324
-0.3040924,9.710785,1.0434418
-0.28981018,9.651276,1.0648651
-0.31123352,9.641754,1.1077118
-0.3374176,9.67746,1.1362762
-0.40168762,9.651276,1.0910492
-0.3945465,9.634613,1.1315155
-0.43501282,9.684601,1.1005707
-0.47071838,9.686981,1.1576996
-0.5016632,9.725067,1.1053314
-0.5088043,9.74173,1.1196136
-0.5111847,9.729828,1.0981903
-0.43977356,9.720306,1.057724
-0.42549133,9.725067,1.0101166
-0.404068,9.715546,1.0315399
-0.32789612,9.706024,0.9434662
-0.2802887,9.722687,0.9648895
-0.2874298,9.684601,0.93870544
-0.3040924,9.658417,0.9268036
-0.35884094,9.629852,0.9363251
-0.3374176,9.694122,1.0148773
-0.33979797,9.722687,0.9363251
-0.35646057,9.732208,0.87919617
-0.43501282,9.729828,0.89585876
-0.39692688,9.751251,0.91490173
-0.44929504,9.7274475,0.7863617
-0.4445343,9.767914,0.7506561
-0.39216614,9.765533,0.7696991
-0.34455872,9.7464905,0.6292572
-0.32551575,9.708405,0.61021423
-0.31599426,9.67746,0.5721283
-0.27314758,9.646515,0.57688904
-0.2707672,9.632233,0.6197357
-0.25886536,9.610809,0.51023865
-0.2707672,9.61795,0.54356384
-0.26838684,9.639374,0.59355164
-0.2969513,9.67746,0.63401794
-0.34931946,9.698883,0.71495056
-0.3874054,9.736969,0.7101898
-0.36598206,9.789337,0.76493835
-0.37550354,9.794098,0.69114685
-0.35646057,9.801239,0.7101898
-0.34931946,9.798859,0.6292572
-0.32551575,9.806,0.57688904
-0.26838684,9.7464905,0.6197357
-0.28981018,9.732208,0.56736755
-0.2969513,9.729828,0.58403015
-0.26600647,9.715546,0.5245209
-0.256485,9.67746,0.49119568
-0.3540802,9.646515,0.4412079
-0.30171204,9.675079,0.41026306
-0.35646057,9.608429,0.39360046
-0.40882874,9.660797,0.46263123
-0.4611969,9.691742,0.48643494
-0.51356506,9.753632,0.5459442
-0.4611969,9.751251,0.51023865
-0.43501282,9.74173,0.40074158
-0.5254669,9.715546,0.48405457
-0.5278473,9.7274475,0.41026306
-0.55641174,9.686981,0.47691345
-0.5445099,9.734589,0.49357605
-0.5659332,9.74411,0.46263123
-0.5183258,9.796478,0.4554901
-0.5088043,9.820282,0.49119568
-0.5587921,9.791718,0.38407898
-0.5825958,9.796478,0.37217712
-0.5445099,9.779816,0.46263123
-0.5659332,9.756012,0.5149994
-0.58735657,9.708405,0.4078827
-0.5754547,9.763153,0.4888153
-0.6254425,9.736969,0.5816498
-0.63972473,9.720306,0.5697479
-0.6444855,9.715546,0.4888153
-0.65400696,9.725067,0.56022644
-0.68019104,9.698883,0.53404236
-0.58735657,9.7274475,0.5221405
#,#,#
-0.61354065,9.67984,0.5816498
-0.6016388,9.639374,0.46977234
-0.62306213,9.632233,0.5054779
-0.6825714,9.68222,0.54356384
-0.6754303,9.68222,0.5388031
-0.718277,9.691742,0.4554901
-0.7325592,9.715546,0.531662
-0.72065735,9.74411,0.4245453
-0.74446106,9.734589,0.45072937
-0.7420807,9.753632,0.47691345
-0.7563629,9.784576,0.41740417
-0.7063751,9.763153,0.4316864
-0.6682892,9.770294,0.365036
-0.7016144,9.729828,0.3912201
-0.6849518,9.74173,0.3245697
-0.7063751,9.739349,0.3983612
-0.6849518,9.67984,0.36027527
-0.699234,9.684601,0.39360046
-0.6849518,9.691742,0.33885193
-0.67066956,9.7274475,0.40074158
-0.7087555,9.729828,0.44358826
-0.6611481,9.7464905,0.43406677
-0.63972473,9.770294,0.5626068
-0.68019104,9.779816,0.5221405
-0.6444855,9.779816,0.54356384
-0.6254425,9.763153,0.448349
-0.5754547,9.753632,0.51023865
-0.53974915,9.713165,0.45787048
-0.5754547,9.68222,0.46025085
-0.51356506,9.74173,0.4245453
-0.4945221,9.760773,0.3983612
-0.5207062,9.756012,0.448349
-0.47309875,9.794098,0.42930603
-0.4611969,9.832184,0.31028748
-0.48023987,9.794098,0.3412323
-0.4278717,9.767914,0.33647156
-0.4112091,9.725067,0.3174286
-0.43501282,9.751251,0.30552673
-0.5016632,9.706024,0.3912201
-0.4611969,9.756012,0.3816986
-0.4945221,9.756012,0.36979675
-0.51356506,9.772675,0.26982117
-0.55641174,9.775055,0.22697449
-0.57069397,9.753632,0.31266785
-0.6016388,9.775055,0.22935486
-0.60401917,9.753632,0.2745819
-0.5944977,9.772675,0.2841034
-0.63020325,9.748871,0.27696228
-0.6183014,9.767914,0.34599304
-0.64686584,9.722687,0.31980896
-0.61354065,9.715546,0.26268005
-0.6325836,9.67984,0.30552673
-0.6587677,9.701263,0.29600525
-0.6754303,9.675079,0.3483734
-0.718277,9.665558,0.28172302
-0.6897125,9.725067,0.30314636
-0.7158966,9.751251,0.37931824
-0.69447327,9.775055,0.35551453
-0.71113586,9.770294,0.31266785
-0.699234,9.822662,0.38645935
-0.7254181,9.777435,0.40550232
-0.763504,9.791718,0.3174286
-0.77064514,9.758392,0.34599304
-0.83491516,9.732208,0.25553894
-0.81111145,9.684601,0.31980896
-0.85395813,9.698883,0.26982117
-0.8158722,9.686981,0.36027527
-0.89442444,9.710785,0.29600525
-0.87776184,9.736969,0.2912445
-0.8825226,9.736969,0.23887634
-0.9039459,9.694122,0.20317078
-0.9063263,9.703644,0.19126892
-0.91108704,9.684601,0.1769867
-0.92536926,9.739349,0.15080261
-0.9372711,9.729828,0.16508484
-0.9634552,9.717926,0.1436615
-0.98487854,9.725067,0.115097046
-0.99916077,9.7274475,0.2007904
-0.95869446,9.767914,0.15318298
-0.9658356,9.734589,0.13652039
-1.0205841,9.786957,0.22459412
-0.98249817,9.786957,0.19126892
-0.9705963,9.763153,0.15080261
-0.9944,9.729828,0.1269989
-0.9563141,9.74411,0.10081482
-0.93013,9.7464905,0.13652039
-0.92536926,9.722687,0.17936707
-0.8730011,9.739349,0.11985779
-0.8730011,9.74411,0.1769867
-0.8872833,9.748871,0.17222595
-0.8587189,9.74411,0.14604187
-0.8825226,9.736969,0.06510925
-0.7920685,9.7464905,0.13175964
-0.78492737,9.710785,0.07939148
-0.7801666,9.684601,0.15794373
